person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
35,75573,MORTGAGE,9.0,HOMEIMPROVEMENT,B,41.52511636614765,4.607229404408999,0,0.16159358557910303,N,8
29,83000,RENT,13.0,EDUCATION,B,33.669449219720555,5.2209614143029945,0,0.09164550999092827,N,6
27,75600,MORTGAGE,4.0,PERSONAL,C,42.94425908363144,5.659032347003334,0,0.17228497321906472,N,6
28,83004,RENT,3.0,DEBTCONSOLIDATION,B,33.669449219720555,5.184656331290282,0,0.09164550999092827,N,10
28,65984,RENT,12.0,MEDICAL,D,33.669449219720555,6.0983823251944616,1,0.09726738541716978,N,5
27,75670,MORTGAGE,0.0,MEDICAL,A,33.669449219720555,4.31474426739966,0,0.09726738541716978,N,10
30,75689,MORTGAGE,13.0,HOMEIMPROVEMENT,C,33.669449219720555,5.624802437319207,0,0.09726738541716978,N,8
33,75693,MORTGAGE,5.0,EDUCATION,B,41.52511636614765,4.718883227718062,0,0.16159358557910303,N,10
27,77976,RENT,2.0,VENTURE,C,33.669449219720555,5.72182953889128,1,0.09726738541716978,Y,5
29,59354,MORTGAGE,5.0,MEDICAL,D,33.30168392317658,5.674779554291731,1,0.10265113379417039,Y,10
27,75852,MORTGAGE,0.0,DEBTCONSOLIDATION,A,26.220706574957266,4.434575605301728,0,0.04443916500008338,N,9
33,78000,RENT,7.0,HOMEIMPROVEMENT,C,33.669449219720555,5.513153592612336,1,0.09726738541716978,Y,9
30,59497,MORTGAGE,4.0,MEDICAL,D,38.79154679915842,6.477296205929573,1,0.14572589741421438,N,8
29,75996,OWN,3.0,VENTURE,B,31.70230103673127,4.863968896765563,0,0.08577270577368722,N,10
32,84456,RENT,5.0,DEBTCONSOLIDATION,B,33.669449219720555,4.607229404408999,0,0.09164550999092827,N,10
33,84996,RENT,17.0,EDUCATION,A,33.669449219720555,4.00811549281157,0,0.09164550999092827,N,10
27,84996,RENT,12.0,PERSONAL,B,33.669449219720555,4.79625112717375,0,0.09164550999092827,N,7
29,76000,OWN,13.0,MEDICAL,D,44.2391893662115,6.448749062022832,0,0.18151332289601382,N,10
30,85000,RENT,4.0,HOMEIMPROVEMENT,A,33.669449219720555,3.5273976135530263,0,0.09164550999092827,N,9
27,76000,MORTGAGE,7.0,EDUCATION,B,29.837440942665435,4.8375500854341364,0,0.06650815354866042,N,7
28,70000,MORTGAGE,12.0,DEBTCONSOLIDATION,A,32.727536348057775,3.0726900811864266,1,0.09726738541716978,N,7
34,85000,RENT,3.0,HOMEIMPROVEMENT,C,33.669449219720555,5.462100014976926,0,0.09164550999092827,N,7
30,85000,RENT,0.0,DEBTCONSOLIDATION,C,33.669449219720555,5.5398857946896705,0,0.09164550999092827,Y,10
35,76000,MORTGAGE,6.0,PERSONAL,A,33.669449219720555,3.0726900811864266,0,0.09726738541716978,N,10
30,76000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,29.645028430310255,3.9678435512490733,0,0.06650815354866042,N,10
27,85248,RENT,0.0,MEDICAL,B,33.669449219720555,4.640618841969781,0,0.09164550999092827,N,9
27,76000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,33.669449219720555,4.936829374622175,0,0.09726738541716978,N,9
29,88000,RENT,7.0,HOMEIMPROVEMENT,A,33.669449219720555,3.841933563093266,0,0.08577270577368722,N,5
27,88000,RENT,4.0,VENTURE,A,33.669449219720555,3.841933563093266,0,0.08577270577368722,N,7
31,89000,RENT,1.0,VENTURE,B,33.669449219720555,4.936829374622175,0,0.08577270577368722,N,9
27,89904,RENT,1.0,EDUCATION,B,33.669449219720555,4.643645968364415,0,0.08577270577368722,N,5
34,70000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,38.79154679915842,4.980182550190449,1,0.14572589741421438,N,8
31,78000,RENT,15.0,EDUCATION,C,33.669449219720555,5.830519424335643,1,0.09726738541716978,N,10
27,90000,RENT,7.0,VENTURE,C,33.669449219720555,5.830519424335643,0,0.08577270577368722,Y,8
30,76080,MORTGAGE,8.0,HOMEIMPROVEMENT,B,35.35655209774959,4.980182550190449,0,0.11275172017356352,N,5
29,76176,MORTGAGE,12.0,MEDICAL,A,27.575603222175797,3.6602719442568312,0,0.052136339569364726,N,7
30,76200,MORTGAGE,3.0,HOMEIMPROVEMENT,A,24.640945218381095,4.169845657099273,0,0.03637498791878667,N,7
29,76200,MORTGAGE,13.0,EDUCATION,A,40.494917292743274,3.631806646372743,0,0.1524437080581079,N,7
33,76248,MORTGAGE,17.0,MEDICAL,A,34.026188453807386,3.8933007005160323,0,0.10265113379417039,N,5
27,90000,RENT,4.0,HOMEIMPROVEMENT,A,33.669449219720555,3.8350506231702495,0,0.08577270577368722,N,10
30,90000,RENT,14.0,PERSONAL,D,33.669449219720555,6.170143951898595,0,0.08577270577368722,Y,6
30,76404,MORTGAGE,14.0,MEDICAL,A,35.35655209774959,3.498248022577391,0,0.11275172017356352,N,5
27,90000,RENT,3.0,DEBTCONSOLIDATION,A,33.669449219720555,3.8933007005160323,0,0.08577270577368722,N,7
28,76500,MORTGAGE,12.0,MEDICAL,B,33.669449219720555,5.3397750077070585,0,0.09726738541716978,N,7
29,76500,MORTGAGE,13.0,EDUCATION,A,36.46821518398835,4.31474426739966,0,0.12203542417018451,N,9
32,90000,RENT,2.0,DEBTCONSOLIDATION,B,33.669449219720555,4.974417613923041,0,0.08577270577368722,N,8
29,76596,MORTGAGE,14.0,HOMEIMPROVEMENT,C,39.14954966567097,5.5398857946896705,0,0.1421635234861285,N,7
30,90000,RENT,4.0,EDUCATION,E,33.669449219720555,5.807355424916422,0,0.08577270577368722,Y,10
27,76788,MORTGAGE,0.0,DEBTCONSOLIDATION,B,38.79154679915842,5.3397750077070585,0,0.13845665072713714,N,10
27,60174,MORTGAGE,11.0,MEDICAL,B,24.25593150894439,4.936829374622175,1,0.03637498791878667,N,10
27,76800,MORTGAGE,3.0,EDUCATION,B,27.887153737473458,5.08031317164926,0,0.059486443386211396,N,7
27,70800,MORTGAGE,0.0,EDUCATION,G,40.494917292743274,7.4480137925821674,1,0.15865969514278924,Y,8
28,76992,MORTGAGE,8.0,EDUCATION,B,20.93654524760604,5.27369847647924,0,0.019059032477287838,N,8
31,77000,MORTGAGE,4.0,VENTURE,C,33.669449219720555,5.927580842868323,0,0.09726738541716978,N,5
32,77000,MORTGAGE,9.0,EDUCATION,D,33.669449219720555,6.448749062022832,0,0.09726738541716978,Y,8
30,80004,RENT,2.0,DEBTCONSOLIDATION,B,33.669449219720555,5.281990655285808,1,0.09164550999092827,N,6
31,77000,MORTGAGE,15.0,HOMEIMPROVEMENT,B,29.316386072918462,5.41341092089616,0,0.06650815354866042,N,8
27,77000,MORTGAGE,12.0,EDUCATION,A,27.732587637772202,3.3086777288973495,0,0.052136339569364726,N,7
28,77000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,23.24486142538938,5.142537787494117,0,0.027922524440751297,N,5
29,93000,RENT,1.0,HOMEIMPROVEMENT,B,33.669449219720555,4.980182550190449,0,0.08577270577368722,N,8
33,77000,MORTGAGE,9.0,PERSONAL,A,35.35655209774959,3.7657716853003445,0,0.11275172017356352,N,10
27,77000,MORTGAGE,11.0,VENTURE,B,39.669530604669,4.971533367663319,0,0.14572589741421438,N,10
34,95000,RENT,7.0,MEDICAL,B,33.669449219720555,4.640618841969781,0,0.08577270577368722,N,6
30,77000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,31.70230103673127,3.713264082490948,0,0.07963535856508341,N,7
35,60350,MORTGAGE,15.0,MEDICAL,E,42.94425908363144,6.460655346587234,1,0.17706624781167016,N,5
29,95000,RENT,1.0,PERSONAL,B,33.669449219720555,4.757677311635081,0,0.08577270577368722,N,5
29,77000,MORTGAGE,3.0,PERSONAL,A,27.887153737473458,3.713264082490948,0,0.052136339569364726,N,7
30,77000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,19.8653080322652,3.443173973995996,0,0.019059032477287838,N,7
30,77000,MORTGAGE,2.0,PERSONAL,B,42.94425908363144,5.27369847647924,0,0.16975953713036135,N,10
27,71000,OWN,0.0,VENTURE,E,27.887153737473458,6.595227704030353,1,0.059486443386211396,N,9
28,77000,MORTGAGE,5.0,PERSONAL,B,37.524114979005375,5.281990655285808,0,0.12639575665962294,N,5
27,146000,RENT,3.0,VENTURE,C,33.82683411191453,5.494384624273208,1,0.059486443386211396,N,6
35,77040,MORTGAGE,8.0,HOMEIMPROVEMENT,A,29.182008706304458,3.293523846692644,0,0.06650815354866042,N,7
29,44000,RENT,0.0,EDUCATION,B,33.84914921418258,4.7039029688613345,0,0.1421635234861285,N,8
27,77065,MORTGAGE,11.0,PERSONAL,A,42.34614748907317,3.3613807200979817,0,0.1671387780366712,N,10
27,48000,RENT,5.0,MEDICAL,B,33.84914921418258,4.757677311635081,0,0.13459816047622114,N,10
28,54400,RENT,0.0,MEDICAL,D,33.84914921418258,6.477296205929573,1,0.11275172017356352,N,5
29,77248,MORTGAGE,13.0,HOMEIMPROVEMENT,C,41.32495203428469,5.72182953889128,0,0.15865969514278924,Y,7
28,90000,RENT,1.0,PERSONAL,A,33.84914921418258,4.3019985976324175,0,0.08577270577368722,N,8
35,77268,MORTGAGE,11.0,EDUCATION,C,31.15266436789216,4.948416528223817,0,0.07963535856508341,N,7
30,77270,MORTGAGE,9.0,HOMEIMPROVEMENT,A,24.19955612823122,3.9205152199039848,0,0.03637498791878667,N,5
29,77367,OWN,12.0,EDUCATION,A,17.64437259265911,3.793582158847761,0,0.009760196186011837,N,9
31,21000,RENT,15.0,MEDICAL,A,34.54221326778135,4.2023363563706635,1,0.20662548407889342,N,6
29,71400,MORTGAGE,14.0,PERSONAL,C,33.669449219720555,5.830519424335643,1,0.10265113379417039,N,8
28,77500,OWN,3.0,EDUCATION,A,31.70230103673127,4.169845657099273,0,0.07963535856508341,N,7
30,77500,MORTGAGE,2.0,DEBTCONSOLIDATION,A,32.727536348057775,3.9678435512490733,0,0.09164550999092827,N,7
27,30000,RENT,8.0,DEBTCONSOLIDATION,B,34.54221326778135,4.616352236792386,1,0.18151332289601382,N,10
28,77544,MORTGAGE,2.0,PERSONAL,E,37.524114979005375,6.415322342597641,0,0.12639575665962294,Y,5
28,71652,MORTGAGE,11.0,PERSONAL,G,42.94425908363144,7.192989352105569,1,0.17706624781167016,N,9
33,32400,RENT,8.0,EDUCATION,A,34.54221326778135,3.6602719442568312,1,0.17471923148770432,N,10
31,77940,MORTGAGE,3.0,DEBTCONSOLIDATION,B,38.330265545215845,4.936829374622175,0,0.13459816047622114,N,10
29,78000,MORTGAGE,2.0,PERSONAL,A,39.383091609599575,3.5273976135530263,0,0.1421635234861285,N,5
33,78000,MORTGAGE,17.0,MEDICAL,C,24.640945218381095,5.627440931456312,0,0.03637498791878667,N,6
29,35000,RENT,4.0,MEDICAL,A,34.54221326778135,4.2023363563706635,1,0.1671387780366712,N,10
33,78000,MORTGAGE,6.0,MEDICAL,C,40.494917292743274,6.253488035233773,0,0.1524437080581079,N,10
28,78000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,40.33370244013371,3.974574294446668,0,0.14915050329746676,N,9
28,78000,MORTGAGE,7.0,HOMEIMPROVEMENT,B,33.669449219720555,4.616352236792386,0,0.09726738541716978,N,5
27,120000,RENT,2.0,DEBTCONSOLIDATION,B,34.58424024461778,5.41341092089616,0,0.07321898211290748,N,7
31,72000,MORTGAGE,4.0,EDUCATION,C,32.727536348057775,6.253488035233773,1,0.09726738541716978,Y,5
30,78000,MORTGAGE,1.0,VENTURE,C,43.388440560917594,6.253488035233773,0,0.17228497321906472,Y,5
28,78000,MORTGAGE,12.0,MEDICAL,B,35.35655209774959,4.936829374622175,0,0.10780879944927324,N,10
27,61200,MORTGAGE,3.0,MEDICAL,A,36.12079127259544,4.169845657099273,1,0.12203542417018451,N,10
28,78000,MORTGAGE,1.0,HOMEIMPROVEMENT,C,27.887153737473458,5.494384624273208,0,0.052136339569364726,Y,7
32,78000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,31.70230103673127,3.6602719442568312,0,0.07963535856508341,N,10
29,72000,MORTGAGE,12.0,DEBTCONSOLIDATION,D,35.35655209774959,6.170143951898595,1,0.1174905742817938,Y,9
35,78000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,33.16076448722425,4.936829374622175,0,0.09164550999092827,N,8
32,50000,RENT,3.0,HOMEIMPROVEMENT,B,34.62612280464566,4.819880992538064,0,0.13845665072713714,N,10
31,75000,RENT,5.0,HOMEIMPROVEMENT,A,34.62612280464566,3.3086777288973495,0,0.10780879944927324,N,5
27,78000,MORTGAGE,6.0,VENTURE,D,37.70573508053582,6.477296205929573,0,0.13058052038600915,N,6
33,34000,RENT,17.0,DEBTCONSOLIDATION,D,34.68867836045852,6.005895715953043,1,0.17228497321906472,N,8
30,30809,RENT,1.0,EDUCATION,B,34.709459233690396,5.2209614143029945,1,0.17932976077148235,N,7
34,33500,RENT,0.0,VENTURE,B,34.709459233690396,5.281990655285808,1,0.17228497321906472,N,9
28,78000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,35.35655209774959,3.2170975999804727,0,0.10780879944927324,N,5
31,34800,RENT,7.0,DEBTCONSOLIDATION,C,34.709459233690396,5.558542386624273,1,0.16975953713036135,Y,7
29,34900,RENT,2.0,MEDICAL,B,34.709459233690396,4.640618841969781,1,0.16975953713036135,N,10
33,35000,RENT,5.0,MEDICAL,B,34.709459233690396,4.751723422522389,1,0.16975953713036135,N,9
31,35000,RENT,3.0,MEDICAL,B,34.709459233690396,4.974417613923041,1,0.16975953713036135,N,6
27,78000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,27.887153737473458,3.0726900811864266,0,0.052136339569364726,N,7
30,78000,MORTGAGE,2.0,EDUCATION,B,40.494917292743274,4.971533367663319,0,0.1524437080581079,N,5
31,78000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,27.887153737473458,3.2170975999804727,0,0.052136339569364726,N,10
31,78000,MORTGAGE,6.0,VENTURE,B,31.70230103673127,4.643645968364415,0,0.07963535856508341,N,6
35,78000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,33.669449219720555,3.498248022577391,0,0.09726738541716978,N,8
27,78000,MORTGAGE,2.0,MEDICAL,B,30.57440519123776,4.527633654512126,0,0.07321898211290748,N,6
28,78000,OWN,12.0,MEDICAL,A,28.263532376776944,3.2170975999804727,0,0.059486443386211396,N,10
30,78000,MORTGAGE,2.0,EDUCATION,B,34.37263781637391,4.751723422522389,0,0.10265113379417039,N,9
33,45600,RENT,0.0,DEBTCONSOLIDATION,A,34.709459233690396,3.2170975999804727,0,0.14915050329746676,N,8
31,46000,RENT,4.0,DEBTCONSOLIDATION,C,34.709459233690396,5.830519424335643,0,0.14572589741421438,Y,6
28,46739,RENT,0.0,MEDICAL,C,34.709459233690396,5.624802437319207,0,0.14572589741421438,N,8
27,72000,MORTGAGE,11.0,PERSONAL,B,27.887153737473458,5.184656331290282,1,0.059486443386211396,N,10
27,78000,OWN,3.0,MEDICAL,D,35.35655209774959,6.160283110814485,0,0.10780879944927324,N,7
28,48000,RENT,1.0,PERSONAL,C,34.709459233690396,5.827949013178252,0,0.1421635234861285,N,6
32,78000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,28.482859049643565,3.9678435512490733,0,0.059486443386211396,N,6
30,46800,RENT,7.0,EDUCATION,C,34.709459233690396,5.7556335311814575,1,0.14572589741421438,Y,7
33,55259,RENT,15.0,EDUCATION,D,34.709459233690396,6.618621422676826,0,0.13058052038600915,N,5
35,40000,OWN,3.0,PERSONAL,C,34.812837495064755,6.253488035233773,0,0.15865969514278924,Y,10
29,78000,MORTGAGE,13.0,VENTURE,C,33.669449219720555,5.424258164961908,0,0.09726738541716978,N,7
29,60000,RENT,2.0,VENTURE,C,34.709459233690396,5.817658963202639,0,0.12639575665962294,Y,10
27,78000,OWN,4.0,VENTURE,B,29.316386072918462,5.27369847647924,0,0.06650815354866042,N,10
27,78000,MORTGAGE,1.0,VENTURE,A,28.077088918392842,4.2023363563706635,0,0.059486443386211396,N,8
33,78000,MORTGAGE,3.0,MEDICAL,B,40.494917292743274,5.27369847647924,0,0.1524437080581079,N,8
27,78000,OWN,2.0,PERSONAL,A,37.524114979005375,4.31474426739966,0,0.12639575665962294,N,7
28,63000,RENT,1.0,EDUCATION,C,34.709459233690396,5.494384624273208,0,0.12203542417018451,Y,7
35,72000,MORTGAGE,2.0,EDUCATION,E,40.494917292743274,6.432052175186606,1,0.15865969514278924,Y,9
32,63800,RENT,6.0,HOMEIMPROVEMENT,D,34.709459233690396,5.950396456610124,0,0.12203542417018451,N,8
34,60500,RENT,3.0,DEBTCONSOLIDATION,D,34.709459233690396,6.170143951898595,1,0.12639575665962294,Y,10
29,61200,MORTGAGE,2.0,MEDICAL,F,37.524114979005375,6.639621908702325,1,0.13459816047622114,N,5
33,70000,RENT,0.0,EDUCATION,A,34.709459233690396,4.31474426739966,0,0.11275172017356352,N,6
30,72000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,31.15266436789216,4.570612085495945,1,0.07963535856508341,N,9
30,69000,RENT,3.0,EDUCATION,B,34.709459233690396,5.3397750077070585,1,0.11275172017356352,N,6
30,75000,RENT,6.0,MEDICAL,C,34.709459233690396,5.5398857946896705,0,0.10780879944927324,Y,5
32,78096,MORTGAGE,4.0,EDUCATION,B,33.669449219720555,4.936829374622175,0,0.09726738541716978,N,5
34,74000,RENT,3.0,EDUCATION,C,34.709459233690396,5.128443269124072,1,0.10780879944927324,N,10
35,78252,MORTGAGE,19.0,VENTURE,D,45.0448902524545,6.639621908702325,0,0.18362031118897987,N,8
35,83000,RENT,19.0,PERSONAL,B,34.709459233690396,4.8375500854341364,0,0.09726738541716978,N,10
28,85000,RENT,7.0,DEBTCONSOLIDATION,B,34.709459233690396,4.616352236792386,0,0.09726738541716978,N,10
29,78300,MORTGAGE,1.0,VENTURE,F,33.669449219720555,6.757678704177348,0,0.09726738541716978,Y,9
34,78301,MORTGAGE,6.0,DEBTCONSOLIDATION,A,38.79154679915842,3.5273976135530263,0,0.13845665072713714,N,9
32,78400,MORTGAGE,2.0,EDUCATION,B,18.61636486622185,4.643645968364415,0,0.019059032477287838,N,5
31,78408,MORTGAGE,10.0,VENTURE,B,37.524114979005375,5.27369847647924,0,0.12639575665962294,N,8
30,78411,OTHER,15.0,VENTURE,B,38.07759216728826,4.980182550190449,0,0.13058052038600915,N,5
28,78465,OWN,9.0,VENTURE,B,36.84153446321289,5.043287083548921,0,0.12203542417018451,N,10
27,101000,RENT,2.0,DEBTCONSOLIDATION,B,34.709459233690396,4.936829374622175,0,0.08577270577368722,N,6
31,79050,RENT,7.0,MEDICAL,C,34.709459233690396,5.758227770612001,1,0.09164550999092827,N,8
35,78750,MORTGAGE,3.0,DEBTCONSOLIDATION,C,34.32987109291194,5.287513560827499,0,0.10265113379417039,N,8
35,78862,MORTGAGE,14.0,EDUCATION,D,42.94425908363144,5.358936169475475,0,0.16975953713036135,Y,9
29,42000,RENT,1.0,MEDICAL,B,34.79223153385943,4.640618841969781,0,0.1556115371039023,N,5
35,56472,RENT,5.0,HOMEIMPROVEMENT,D,34.79223153385943,5.868975383694071,0,0.13058052038600915,N,7
28,78996,MORTGAGE,10.0,HOMEIMPROVEMENT,C,35.35655209774959,5.5398857946896705,0,0.10780879944927324,Y,5
33,43200,RENT,6.0,DEBTCONSOLIDATION,A,34.83340888155713,3.9678435512490733,0,0.1524437080581079,N,7
31,35000,RENT,1.0,VENTURE,A,34.874448465473485,3.631806646372743,1,0.17228497321906472,N,8
31,79000,MORTGAGE,14.0,DEBTCONSOLIDATION,C,40.494917292743274,5.627440931456312,0,0.14915050329746676,N,6
30,79000,MORTGAGE,11.0,DEBTCONSOLIDATION,C,40.494917292743274,5.687877721116071,0,0.14915050329746676,N,10
27,52500,RENT,7.0,PERSONAL,A,34.89491692840899,3.841933563093266,0,0.13845665072713714,N,7
27,79000,MORTGAGE,4.0,PERSONAL,A,32.727536348057775,3.578044727812624,0,0.08577270577368722,N,10
30,79000,MORTGAGE,14.0,PERSONAL,A,31.15266436789216,3.713264082490948,0,0.07321898211290748,N,8
27,79000,MORTGAGE,11.0,HOMEIMPROVEMENT,D,23.912194381791487,5.912334083574647,0,0.03637498791878667,Y,10
32,30000,RENT,1.0,MEDICAL,B,34.91535134766793,4.640618841969781,1,0.18362031118897987,N,6
27,73000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,34.11373842624955,5.176252292505034,1,0.10265113379417039,N,6
28,79000,MORTGAGE,4.0,VENTURE,D,21.577271836635923,6.263238257777969,0,0.027922524440751297,Y,10
34,79000,MORTGAGE,1.0,PERSONAL,A,27.575603222175797,4.434575605301728,0,0.052136339569364726,N,6
30,79000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,29.316386072918462,4.5307128726487935,0,0.06650815354866042,N,8
31,79000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,27.887153737473458,4.00811549281157,0,0.052136339569364726,N,9
29,40000,RENT,7.0,PERSONAL,A,34.91535134766793,4.169845657099273,0,0.16159358557910303,N,5
30,65000,RENT,14.0,PERSONAL,C,34.93575185401225,5.687877721116071,0,0.12203542417018451,N,6
28,22188,RENT,9.0,EDUCATION,A,34.95611857741812,4.169845657099273,1,0.20662548407889342,N,5
31,79100,MORTGAGE,4.0,MEDICAL,A,40.03322554923269,3.6602719442568312,0,0.14572589741421438,N,7
33,79112,MORTGAGE,17.0,VENTURE,B,26.220706574957266,4.751723422522389,0,0.04443916500008338,N,6
28,25200,RENT,5.0,PERSONAL,D,34.95611857741812,5.8791987794151055,1,0.19807414596455122,Y,6
27,79200,OWN,1.0,HOMEIMPROVEMENT,E,37.524114979005375,6.536464488842234,0,0.12639575665962294,N,8
27,30000,RENT,2.0,VENTURE,B,34.95611857741812,4.751723422522389,1,0.18362031118897987,N,6
30,79416,MORTGAGE,12.0,MEDICAL,C,29.316386072918462,5.627440931456312,0,0.06650815354866042,Y,8
27,30000,RENT,6.0,VENTURE,B,34.95611857741812,4.751723422522389,1,0.18362031118897987,N,7
33,79440,MORTGAGE,12.0,MEDICAL,C,28.66211841407122,5.72182953889128,0,0.059486443386211396,Y,9
30,32000,RENT,15.0,VENTURE,C,34.95611857741812,6.073489853364605,1,0.17932976077148235,N,6
29,32000,RENT,3.0,MEDICAL,C,34.95611857741812,5.817658963202639,1,0.17932976077148235,N,7
35,79500,MORTGAGE,5.0,PERSONAL,D,33.30168392317658,5.917419581219692,0,0.09164550999092827,Y,5
28,79536,MORTGAGE,12.0,PERSONAL,A,38.43932403778094,3.974574294446668,0,0.13459816047622114,N,8
27,34928,RENT,1.0,HOMEIMPROVEMENT,E,34.95611857741812,6.263238257777969,1,0.17228497321906472,N,5
30,36000,RENT,5.0,EDUCATION,C,34.95611857741812,6.083455990357402,1,0.16975953713036135,Y,8
32,40000,OWN,2.0,VENTURE,C,30.57440519123776,5.410696642438436,0,0.1174905742817938,Y,10
28,30000,RENT,0.0,MEDICAL,D,34.95611857741812,5.8791987794151055,1,0.18362031118897987,Y,5
35,79750,MORTGAGE,5.0,DEBTCONSOLIDATION,B,46.89384689884585,5.2209614143029945,0,0.1948235461835074,N,5
27,38500,RENT,0.0,DEBTCONSOLIDATION,B,34.95611857741812,5.3397750077070585,0,0.1644183285980917,N,9
31,79800,MORTGAGE,3.0,PERSONAL,A,27.887153737473458,3.631806646372743,0,0.052136339569364726,N,9
29,79800,MORTGAGE,2.0,DEBTCONSOLIDATION,A,29.316386072918462,3.713264082490948,0,0.06650815354866042,N,8
32,79872,MORTGAGE,4.0,DEBTCONSOLIDATION,C,35.35655209774959,5.410696642438436,0,0.10780879944927324,N,10
29,79894,MORTGAGE,7.0,VENTURE,D,40.494917292743274,6.005895715953043,0,0.14915050329746676,Y,10
33,79985,MORTGAGE,6.0,EDUCATION,F,31.70230103673127,7.479943393904628,0,0.07963535856508341,N,5
28,40000,OWN,2.0,VENTURE,B,27.887153737473458,4.643645968364415,0,0.09726738541716978,N,5
35,48000,RENT,3.0,MEDICAL,B,34.95611857741812,4.971533367663319,0,0.14572589741421438,N,9
35,50000,RENT,4.0,PERSONAL,B,34.95611857741812,5.3397750077070585,0,0.1421635234861285,N,8
35,40000,OWN,0.0,PERSONAL,A,27.887153737473458,3.6353726313335986,0,0.09726738541716978,N,5
28,80000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,32.727536348057775,5.41341092089616,0,0.08577270577368722,N,6
29,74000,RENT,13.0,HOMEIMPROVEMENT,B,34.95611857741812,5.142537787494117,0,0.11275172017356352,N,10
32,74500,RENT,1.0,VENTURE,A,34.95611857741812,3.6815278060675842,0,0.10780879944927324,N,8
33,92259,RENT,2.0,EDUCATION,B,34.95611857741812,4.643645968364415,0,0.09164550999092827,N,7
35,110000,RENT,2.0,VENTURE,B,34.95611857741812,5.08031317164926,0,0.07963535856508341,N,10
32,65000,RENT,2.0,HOMEIMPROVEMENT,C,35.037250214034984,5.627440931456312,0,0.12203542417018451,Y,8
34,74000,MORTGAGE,13.0,VENTURE,C,33.669449219720555,6.253488035233773,1,0.10265113379417039,Y,10
27,80000,MORTGAGE,11.0,PERSONAL,A,32.22639503401454,3.3086777288973495,0,0.08577270577368722,N,6
32,25000,RENT,4.0,MEDICAL,C,35.117851521731346,5.410696642438436,1,0.1996194006045914,Y,10
31,35000,RENT,6.0,MEDICAL,C,35.117851521731346,5.513153592612336,1,0.17228497321906472,N,9
27,44004,RENT,1.0,EDUCATION,D,35.157955795429764,6.093409922192458,1,0.1556115371039023,Y,8
29,80000,MORTGAGE,13.0,EDUCATION,A,33.669449219720555,3.974574294446668,0,0.09726738541716978,N,9
28,80000,MORTGAGE,12.0,DEBTCONSOLIDATION,A,35.35655209774959,3.3086777288973495,0,0.10780879944927324,N,6
27,98000,RENT,3.0,EDUCATION,C,35.157955795429764,5.622163034792844,0,0.09164550999092827,Y,6
28,80000,OWN,12.0,EDUCATION,A,32.12348916897829,3.974574294446668,0,0.07963535856508341,N,5
30,80000,MORTGAGE,2.0,EDUCATION,A,24.19955612823122,3.5273976135530263,0,0.03637498791878667,N,9
27,80000,MORTGAGE,11.0,EDUCATION,B,31.15266436789216,5.142537787494117,0,0.07321898211290748,N,10
27,80000,MORTGAGE,4.0,PERSONAL,A,29.316386072918462,3.3086777288973495,0,0.059486443386211396,N,10
33,30000,RENT,3.0,DEBTCONSOLIDATION,B,35.33683489354772,4.640618841969781,1,0.18761725521095682,N,8
27,42000,RENT,1.0,MEDICAL,B,35.33683489354772,5.369863158034459,0,0.16159358557910303,N,6
31,80000,MORTGAGE,13.0,EDUCATION,A,40.494917292743274,4.3019985976324175,0,0.14915050329746676,N,10
33,58344,RENT,5.0,VENTURE,D,35.33683489354772,6.333588078074887,0,0.13459816047622114,Y,9
27,80000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,31.03941088986847,5.41341092089616,0,0.07321898211290748,N,7
32,80000,MORTGAGE,15.0,VENTURE,A,35.35655209774959,3.293523846692644,0,0.10780879944927324,N,8
30,22452,RENT,2.0,VENTURE,A,35.35655209774959,3.7657716853003445,1,0.20789531648706788,N,5
29,80000,MORTGAGE,14.0,HOMEIMPROVEMENT,A,42.94425908363144,3.8350506231702495,0,0.1671387780366712,N,7
34,80000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,34.54221326778135,4.936829374622175,0,0.10265113379417039,N,6
27,80000,MORTGAGE,2.0,EDUCATION,A,35.35655209774959,3.6602719442568312,0,0.10780879944927324,N,6
28,25000,RENT,1.0,MEDICAL,B,35.35655209774959,4.591996776455561,1,0.2011140913294194,N,9
